Elapsed Time,C-rate,Voltage,Change in Ahr,SoC,Offset SoC
1744.977,0.499295,3.82559,8.830893,21.473656,22.703739
1746.077,0.500431,3.82559,8.831795,21.488946,22.719029
1747.177,0.499764,3.82559,8.832696,21.504219,22.734302
1748.277,0.500427,3.82559,8.833598,21.519503,22.749586
1749.377,0.499895,3.82559,8.8345,21.534789,22.764872
1750.477,0.500961,3.82591,8.835401,21.550074,22.780157
1751.577,0.499227,3.82591,8.836303,21.565353,22.795436
1752.677,0.499029,3.82591,8.837204,21.580625,22.810708
1753.777,0.499697,3.82591,8.838105,21.595899,22.825982
1754.877,0.500495,3.82591,8.839007,21.611188,22.841271
1755.977,0.499495,3.82591,8.839908,21.626461,22.856544
1757.077,0.500695,3.82624,8.840809,21.641736,22.871819
1758.177,0.500631,3.82624,8.841711,21.657014,22.887097
1759.277,0.498895,3.82624,8.842612,21.672283,22.902366
1760.377,0.501161,3.82624,8.843514,21.687569,22.917652
1761.477,0.500161,3.82624,8.844415,21.702854,22.932937
1762.577,0.499761,3.82624,8.845316,21.718112,22.948195
1763.677,0.500029,3.82624,8.846217,21.73339,22.963473
1764.777,0.499961,3.82624,8.847118,21.748663,22.978746
1765.877,0.500029,3.82656,8.848019,21.763939,22.994022
1766.977,0.500031,3.82656,8.848921,21.779224,23.009307
1768.077,0.499029,3.82656,8.849823,21.794509,23.024592
1769.177,0.499563,3.82656,8.850724,21.80978,23.039863
1770.277,0.499561,3.82688,8.851625,21.825055,23.055138
1771.377,0.499895,3.82688,8.852527,21.840333,23.070416
1772.477,0.501027,3.82688,8.853428,21.855612,23.085695
1773.577,0.500561,3.82688,8.854329,21.870882,23.100965
1774.677,0.500031,3.82688,8.85523,21.88616,23.116243
1775.777,0.499498,3.82721,8.856132,21.901436,23.131519
1776.877,0.499163,3.82688,8.857032,21.916699,23.146782
1777.977,0.501563,3.82721,8.857934,21.931976,23.162059
1779.077,0.498964,3.82721,8.858835,21.947247,23.17733
1780.177,0.499629,3.82721,8.859737,21.962533,23.192616
1781.277,0.499097,3.82721,8.860638,21.977815,23.207898
1782.377,0.499629,3.82753,8.86154,21.993101,23.223184
1783.477,0.499629,3.82721,8.862442,22.008387,23.23847
1784.577,0.499629,3.82721,8.863343,22.023666,23.253749
1785.677,0.499163,3.82721,8.864245,22.038944,23.269027
1786.777,0.499961,3.82721,8.865146,22.054223,23.284306
1787.877,0.500363,3.82753,8.866047,22.069488,23.299571
1788.977,0.500829,3.82753,8.866948,22.084769,23.314852
1790.077,0.499566,3.82753,8.86785,22.100051,23.330134
1791.177,0.500497,3.82753,8.868752,22.115335,23.345418
1792.277,0.500293,3.82753,8.869654,22.130618,23.360701
1793.377,0.499893,3.82753,8.870555,22.145895,23.375978
1794.477,0.499629,3.82786,8.871457,22.161178,23.391261
1795.577,0.499963,3.82753,8.872358,22.176454,23.406537
1796.677,0.500695,3.82818,8.873259,22.191734,23.421817
1797.777,0.501161,3.82786,8.87416,22.207006,23.437089
1798.877,0.499164,3.82753,8.875062,22.222289,23.452372
1799.977,0.499561,3.82786,8.875963,22.237567,23.46765
1801.077,0.499697,3.82786,8.876865,22.252848,23.482931
1802.177,0.499831,3.82818,8.877767,22.268127,23.49821
1803.277,0.498961,3.82786,8.878668,22.283404,23.513487
1804.377,0.499561,3.82786,8.879569,22.298672,23.528755
1805.477,0.499963,3.82818,8.88047,22.313952,23.544035
1806.577,0.501161,3.82818,8.881372,22.329233,23.559316
1807.677,0.498831,3.82818,8.882273,22.344509,23.574592
1808.777,0.500764,3.8285,8.883175,22.359788,23.589871
1809.877,0.499697,3.8285,8.884076,22.375067,23.60515
1810.977,0.499895,3.82818,8.884978,22.390354,23.620437
1812.077,0.499831,3.82818,8.88588,22.405635,23.635718
1813.177,0.500163,3.8285,8.88678,22.420905,23.650988
1814.277,0.500493,3.8285,8.887681,22.436174,23.666257
1815.377,0.500364,3.8285,8.888582,22.451444,23.681527
1816.477,0.500027,3.82883,8.889484,22.466723,23.696806
1817.577,0.500229,3.82883,8.890385,22.482,23.712083
1818.677,0.500295,3.82883,8.891286,22.497278,23.727361
1819.777,0.500229,3.82883,8.892188,22.512556,23.742639
1820.877,0.499364,3.82883,8.893089,22.527827,23.75791
1821.977,0.500629,3.82883,8.89399,22.543098,23.773181
1823.077,0.500495,3.82883,8.894891,22.558375,23.788458
1824.177,0.499832,3.82883,8.895793,22.573656,23.803739
1825.277,0.500093,3.82915,8.896694,22.588936,23.819019
1826.377,0.499831,3.82883,8.897596,22.604217,23.8343
1827.477,0.500163,3.82883,8.898497,22.619487,23.84957
1828.577,0.499829,3.82883,8.899398,22.634754,23.864837
1829.677,0.499631,3.82915,8.900299,22.65004,23.880123
1830.777,0.500495,3.82915,8.901202,22.665334,23.895417
1831.877,0.499495,3.82915,8.902103,22.680607,23.91069
1832.977,0.499898,3.82915,8.903004,22.695872,23.925955
1834.077,0.500363,3.82915,8.903905,22.711152,23.941235
1835.177,0.498961,3.82947,8.904807,22.726433,23.956516
1836.277,0.500895,3.82947,8.905708,22.741718,23.971801
1837.377,0.500095,3.82915,8.90661,22.756994,23.987077
1838.477,0.499493,3.82947,8.907511,22.772267,24.00235
1839.577,0.499963,3.82947,8.908412,22.787548,24.017631
1840.677,0.500629,3.82947,8.909314,22.802833,24.032916
1841.777,0.500364,3.82947,8.910216,22.818114,24.048197
1842.877,0.500363,3.82947,8.911117,22.833394,24.063477
1843.977,0.498697,3.82947,8.912019,22.848673,24.078756
1845.077,0.499361,3.82947,8.91292,22.863951,24.094034
1846.177,0.499495,3.8298,8.913821,22.879228,24.109311
1847.277,0.499364,3.82947,8.914723,22.8945,24.124583
1848.377,0.499495,3.82947,8.915624,22.909777,24.13986
1849.477,0.500361,3.8298,8.916525,22.925044,24.155127
1850.577,0.500827,3.8298,8.917426,22.940324,24.170407
1851.677,0.499898,3.8298,8.918328,22.955603,24.185686
1852.777,0.500361,3.8298,8.919229,22.970886,24.200969
1853.877,0.500764,3.8298,8.920131,22.986167,24.21625
1854.977,0.499964,3.8298,8.921032,23.001445,24.231528
1856.077,0.499829,3.8298,8.921934,23.016726,24.246809
1857.177,0.500561,3.8298,8.922835,23.032007,24.26209
1858.277,0.499297,3.83012,8.923737,23.04728,24.277363
1859.377,0.500095,3.8298,8.924638,23.062552,24.292635
1860.477,0.499497,3.83012,8.925539,23.07783,24.307913
1861.577,0.499763,3.83044,8.92644,23.093109,24.323192
1862.677,0.500763,3.83012,8.927342,23.108391,24.338474
1863.777,0.500297,3.83012,8.928244,23.123677,24.35376
1864.877,0.500429,3.83044,8.929145,23.138945,24.369028
1865.977,0.500432,3.83044,8.930046,23.154224,24.384307
1867.077,0.499961,3.83044,8.930947,23.16949,24.399573
1868.177,0.500561,3.83044,8.931848,23.184764,24.414847
1869.277,0.499963,3.83044,8.932749,23.200041,24.430124
1870.377,0.499564,3.83044,8.933651,23.21532,24.445403
1871.477,0.500361,3.83044,8.934553,23.230602,24.460685
1872.577,0.500297,3.83044,8.935454,23.24588,24.475963
1873.677,0.500295,3.83044,8.936356,23.261162,24.491245
1874.777,0.500231,3.83044,8.937257,23.276449,24.506532
1875.877,0.499963,3.83044,8.938159,23.291731,24.521814
1876.977,0.499763,3.83077,8.93906,23.306999,24.537082
1878.077,0.499695,3.83077,8.939962,23.322279,24.552362
1879.177,0.499293,3.83077,8.940862,23.337547,24.56763
1880.277,0.499566,3.83077,8.941763,23.352821,24.582904
1881.377,0.499097,3.83077,8.942665,23.368099,24.598182
1882.477,0.500361,3.83077,8.943566,23.383377,24.61346
1883.577,0.501163,3.83109,8.944468,23.398653,24.628736
1884.677,0.500695,3.83077,8.945369,23.413938,24.644021
1885.777,0.498232,3.83077,8.946271,23.429216,24.659299
1886.877,0.499898,3.83109,8.947172,23.444487,24.67457
1887.977,0.500697,3.83109,8.948074,23.459773,24.689856
1889.077,0.500695,3.83109,8.948975,23.475058,24.705141
1890.177,0.499231,3.83077,8.949877,23.490339,24.720422
1891.277,0.499095,3.83109,8.950778,23.505612,24.735695
1892.377,0.499829,3.83109,8.951679,23.520887,24.75097
1893.477,0.499895,3.83109,8.95258,23.536159,24.766242
1894.577,0.499431,3.83109,8.953482,23.551441,24.781524
1895.677,0.500629,3.83109,8.954384,23.56673,24.796813
1896.777,0.500031,3.83109,8.955285,23.581998,24.812081
1897.877,0.499561,3.83109,8.956186,23.59727,24.827353
1898.977,0.500229,3.83109,8.957088,23.612552,24.842635
1900.077,0.500363,3.83141,8.957989,23.627833,24.857916
1901.177,0.500761,3.83109,8.958891,23.643113,24.873196
1902.277,0.500229,3.83141,8.959792,23.658386,24.888469
1903.377,0.499897,3.83141,8.960693,23.673662,24.903745
1904.477,0.499629,3.83141,8.961594,23.688935,24.919018
1905.577,0.500163,3.83141,8.962496,23.704219,24.934302
1906.677,0.500831,3.83141,8.963397,23.719495,24.949578
1907.777,0.499763,3.83174,8.964298,23.734769,24.964852
1908.877,0.500563,3.83141,8.9652,23.750047,24.98013
1909.977,0.500829,3.83141,8.966102,23.765336,24.995419
1911.077,0.501029,3.83174,8.967004,23.780625,25.010708
1912.177,0.500093,3.83174,8.967906,23.795909,25.025992
1913.277,0.499359,3.83141,8.968807,23.811187,25.04127
1914.377,0.498829,3.83174,8.969708,23.826455,25.056538
1915.477,0.499097,3.83174,8.970609,23.841736,25.071819
1916.577,0.499429,3.83141,8.971511,23.857011,25.087094
1917.677,0.499563,3.83174,8.972412,23.872285,25.102368
1918.777,0.499297,3.83174,8.973313,23.887557,25.11764
1919.877,0.499564,3.83174,8.974214,23.902823,25.132906
1920.977,0.499295,3.83174,8.975115,23.918102,25.148185
1922.077,0.501029,3.83174,8.976017,23.933391,25.163474
1923.177,0.501295,3.83174,8.976919,23.948676,25.178759
1924.277,0.499763,3.83174,8.977821,23.963957,25.19404
1925.377,0.500829,3.83174,8.978722,23.979238,25.209321
1926.477,0.500161,3.83174,8.979624,23.994517,25.2246
1927.577,0.499829,3.83206,8.980525,24.009797,25.23988
1928.677,0.499898,3.83206,8.981427,24.025079,25.255162
1929.777,0.499629,3.83206,8.982328,24.040355,25.270438
1930.877,0.499364,3.83206,8.983229,24.055626,25.285709
1931.977,0.499829,3.83206,8.984131,24.07091,25.300993
1933.077,0.500629,3.83206,8.985032,24.086186,25.316269
1934.177,0.499629,3.83206,8.985933,24.101462,25.331545
1935.277,0.500427,3.83238,8.986835,24.116742,25.346825
1936.377,0.499295,3.83238,8.987736,24.132017,25.3621
1937.477,0.500563,3.83238,8.988637,24.147285,25.377368
1938.577,0.500097,3.83206,8.989538,24.162562,25.392645
1939.677,0.500029,3.83238,8.99044,24.177845,25.407928
1940.777,0.499566,3.83238,8.991341,24.193119,25.423202
1941.877,0.500695,3.83238,8.992243,24.2084,25.438483
1942.977,0.499363,3.83238,8.993144,24.223678,25.453761
1944.077,0.500761,3.83238,8.994046,24.238962,25.469045
1945.177,0.499761,3.83238,8.994947,24.254241,25.484324
1946.277,0.500829,3.83238,8.995849,24.269516,25.499599
1947.377,0.499627,3.83238,8.99675,24.284799,25.514882
1948.477,0.500831,3.83238,8.997651,24.300071,25.530154
1949.577,0.500695,3.83238,8.998553,24.315353,25.545436
1950.677,0.499164,3.83238,8.999454,24.330633,25.560716
1951.777,0.499229,3.83271,9.000356,24.345907,25.57599
1952.877,0.500563,3.83271,9.001258,24.361198,25.591281
1953.977,0.500363,3.83271,9.002159,24.37647,25.606553
1955.077,0.499497,3.83271,9.003059,24.391733,25.621816
1956.177,0.499364,3.83271,9.003961,24.407011,25.637094
1957.277,0.500095,3.83271,9.004862,24.422294,25.652377
1958.377,0.499961,3.83238,9.005763,24.437562,25.667645
1959.477,0.499963,3.83271,9.006664,24.452832,25.682915
1960.577,0.499563,3.83271,9.007566,24.468118,25.698201
1961.677,0.499361,3.83271,9.008468,24.483399,25.713482
1962.777,0.499963,3.83271,9.009369,24.498683,25.728766
1963.877,0.500763,3.83271,9.010271,24.513962,25.744045
1964.977,0.500498,3.83271,9.011173,24.529247,25.75933
1966.077,0.499027,3.83271,9.012074,24.544517,25.7746
1967.177,0.500429,3.83271,9.012975,24.559801,25.789884
1968.277,0.500098,3.83303,9.013876,24.575075,25.805158
1969.377,0.499563,3.83303,9.014778,24.590355,25.820438
1970.477,0.500429,3.83271,9.015679,24.605625,25.835708
1971.577,0.499831,3.83271,9.016581,24.620906,25.850989
1972.677,0.499697,3.83303,9.017481,24.636166,25.866249
1973.777,0.499429,3.83303,9.018382,24.651443,25.881526
1974.877,0.500434,3.83303,9.019284,24.666725,25.896808
1975.977,0.499298,3.83303,9.020185,24.682005,25.912088
1977.077,0.500695,3.83303,9.021086,24.697278,25.927361
1978.177,0.499963,3.83303,9.021988,24.712555,25.942638
1979.277,0.500027,3.83303,9.022889,24.727834,25.957917
1980.377,0.500429,3.83303,9.023791,24.743114,25.973197
1981.477,0.499961,3.83303,9.024692,24.758386,25.988469
1982.577,0.499829,3.83303,9.025593,24.77366,26.003743
1983.677,0.499229,3.83303,9.026494,24.788937,26.01902
1984.777,0.500763,3.83335,9.027396,24.804211,26.034294
1985.877,0.501295,3.83335,9.028298,24.819502,26.049585
1986.977,0.500231,3.83335,9.029199,24.834779,26.064862
1988.077,0.500095,3.83335,9.0301,24.850047,26.08013
1989.177,0.499963,3.83335,9.031001,24.865329,26.095412
1990.277,0.499631,3.83335,9.031903,24.880608,26.110691
1991.377,0.499829,3.83335,9.032805,24.895894,26.125977
1992.477,0.499629,3.83335,9.033707,24.911178,26.141261
1993.577,0.501227,3.83335,9.034608,24.926464,26.156547
1994.677,0.500363,3.83335,9.03551,24.941741,26.171824
1995.777,0.500163,3.83335,9.036411,24.957018,26.187101
1996.877,0.499963,3.83335,9.037313,24.972306,26.202389
1997.977,0.498632,3.83335,9.038214,24.987579,26.217662
1999.077,0.499629,3.83335,9.039116,25.002856,26.232939
2000.177,0.500497,3.83368,9.040017,25.01814,26.248223
2001.277,0.500027,3.83368,9.040919,25.033425,26.263508
2002.377,0.499966,3.83368,9.041821,25.048713,26.278796
2003.477,0.499629,3.83368,9.042723,25.063999,26.294082
2004.577,0.500495,3.83368,9.043625,25.079283,26.309366
2005.677,0.500563,3.83368,9.044526,25.094555,26.324638
2006.777,0.499697,3.83368,9.045426,25.109809,26.339892
2007.877,0.499963,3.83335,9.046327,25.125085,26.355168
2008.977,0.500629,3.83368,9.047228,25.140363,26.370446
2010.077,0.500561,3.83368,9.04813,25.155637,26.38572
2011.177,0.500563,3.83368,9.049031,25.170915,26.400998
2012.277,0.500695,3.83368,9.049933,25.186196,26.416279
2013.377,0.500963,3.834,9.050834,25.20147,26.431553
2014.477,0.500429,3.83368,9.051735,25.216753,26.446836
2015.577,0.498763,3.83368,9.052637,25.232028,26.462111
2016.677,0.500561,3.834,9.053538,25.247307,26.47739
2017.777,0.499363,3.834,9.054439,25.26258,26.492663
2018.877,0.500829,3.834,9.055341,25.277863,26.507946
2019.977,0.499764,3.834,9.056243,25.293146,26.523229
2021.077,0.499895,3.83368,9.057145,25.308432,26.538515
2022.177,0.499427,3.834,9.058046,25.323703,26.553786
2023.277,0.499359,3.83368,9.058947,25.338979,26.569062
2024.377,0.499829,3.834,9.059848,25.354245,26.584328
2025.477,0.500429,3.834,9.060749,25.369524,26.599607
2026.577,0.499363,3.834,9.061651,25.384806,26.614889
2027.677,0.500763,3.834,9.062552,25.400089,26.630172
2028.777,0.500363,3.834,9.063454,25.415371,26.645454
2029.877,0.500229,3.834,9.064356,25.430657,26.66074
2030.977,0.499963,3.834,9.065257,25.445935,26.676018
2032.077,0.500427,3.83432,9.066159,25.461217,26.6913
2033.177,0.499893,3.83432,9.06706,25.476496,26.706579
2034.277,0.500495,3.834,9.067962,25.491786,26.721869
2035.377,0.500231,3.83432,9.068864,25.507067,26.73715
2036.477,0.499297,3.83432,9.069765,25.522337,26.75242
2037.577,0.500429,3.83432,9.070666,25.537617,26.7677
2038.677,0.499364,3.834,9.071568,25.552898,26.782981
2039.777,0.500432,3.83432,9.072469,25.568174,26.798257
2040.877,0.500163,3.83432,9.073371,25.58345,26.813533
2041.977,0.499229,3.834,9.074271,25.598715,26.828798
2043.077,0.499695,3.83432,9.075173,25.613996,26.844079
2044.177,0.499761,3.83432,9.076074,25.629267,26.85935
2045.277,0.499963,3.83432,9.076975,25.64454,26.874623
2046.377,0.499497,3.83432,9.077876,25.659808,26.889891
2047.477,0.499563,3.83432,9.078777,25.675086,26.905169
2048.577,0.500697,3.83432,9.079679,25.690369,26.920452
2049.677,0.500629,3.83432,9.08058,25.705651,26.935734
2050.777,0.500697,3.83432,9.081482,25.720936,26.951019
2051.877,0.500229,3.83432,9.082384,25.736218,26.966301
2052.977,0.500763,3.83432,9.083286,25.7515,26.981583
2054.077,0.499895,3.83432,9.084187,25.766772,26.996855
2055.178,0.500693,3.83432,9.085088,25.782051,27.012134
2056.277,0.499629,3.83432,9.08599,25.797332,27.027415
2057.377,0.499297,3.83432,9.086891,25.81261,27.042693
2058.477,0.499695,3.83432,9.087792,25.82788,27.057963
2059.577,0.499631,3.83432,9.088693,25.843156,27.073239
2060.677,0.499764,3.83432,9.089595,25.858437,27.08852
2061.777,0.500363,3.83465,9.090496,25.873708,27.103791
2062.877,0.499963,3.83465,9.091397,25.888985,27.119068
2063.977,0.499564,3.83465,9.092298,25.904261,27.134344
2065.077,0.500161,3.83465,9.0932,25.919546,27.149629
2066.177,0.500427,3.83465,9.094102,25.934824,27.164907
2067.277,0.498963,3.83465,9.095002,25.950089,27.180172
2068.377,0.500029,3.83465,9.095904,25.96537,27.195453
2069.477,0.499895,3.83465,9.096805,25.980637,27.21072
2070.577,0.499563,3.83465,9.097706,25.995923,27.226006
2071.677,0.500229,3.83465,9.098608,26.011203,27.241286
2072.777,0.499295,3.83465,9.09951,26.026482,27.256565
2073.877,0.500295,3.83465,9.100411,26.041759,27.271842
2074.977,0.500361,3.83465,9.101312,26.057038,27.287121
2076.077,0.500627,3.83497,9.102214,26.072315,27.302398
2077.177,0.500231,3.83497,9.103114,26.087582,27.317665
2078.277,0.499897,3.83497,9.104016,26.102859,27.332942
2079.377,0.499629,3.83465,9.104917,26.118133,27.348216
2080.477,0.499895,3.83497,9.105818,26.133406,27.363489
2081.577,0.500098,3.83497,9.106719,26.148684,27.378767
2082.677,0.500163,3.83465,9.107621,26.163963,27.394046
2083.777,0.500095,3.83465,9.108522,26.179236,27.409319
2084.877,0.499963,3.83497,9.109423,26.194515,27.424598
2085.977,0.499629,3.83497,9.110325,26.209789,27.439872
2087.077,0.500561,3.83497,9.111226,26.225073,27.455156
2088.177,0.502027,3.83497,9.112129,26.240364,27.470447
2089.277,0.500361,3.83497,9.11303,26.255652,27.485735
2090.377,0.500697,3.83497,9.113932,26.270926,27.501009
2091.477,0.499763,3.83497,9.114833,26.286206,27.516289
2092.577,0.499829,3.83497,9.115734,26.301482,27.531565
2093.677,0.500164,3.83497,9.116636,26.316766,27.546849
2094.777,0.500297,3.83497,9.117538,26.332048,27.562131
2095.877,0.499632,3.83497,9.118439,26.347323,27.577406
2096.977,0.499561,3.83497,9.11934,26.3626,27.592683
2098.077,0.500229,3.83497,9.120241,26.377869,27.607952
2099.177,0.499229,3.83529,9.121142,26.393138,27.623221
2100.277,0.500295,3.83529,9.122044,26.408424,27.638507
2101.377,0.500963,3.83497,9.122946,26.423704,27.653787
2102.477,0.499897,3.83497,9.123847,26.438986,27.669069
2103.577,0.500897,3.83497,9.124749,26.454263,27.684346
2104.677,0.500563,3.83497,9.12565,26.469542,27.699625
2105.777,0.500432,3.83529,9.126552,26.484827,27.71491
2106.877,0.498897,3.83529,9.127453,26.500103,27.730186
2107.977,0.499495,3.83497,9.128355,26.515393,27.745476
2109.077,0.499961,3.83529,9.129257,26.530674,27.760757
2110.177,0.499431,3.83529,9.130159,26.545961,27.776044
2111.277,0.500231,3.83529,9.13106,26.561242,27.791325
2112.377,0.500229,3.83529,9.131961,26.5765,27.806583
2113.477,0.499429,3.83529,9.132862,26.59178,27.821863
2114.577,0.500495,3.83529,9.133764,26.607066,27.837149
2115.677,0.500497,3.83562,9.134665,26.622343,27.852426
2116.777,0.500031,3.83529,9.135567,26.637625,27.867708
2117.877,0.499632,3.83529,9.136469,26.652907,27.88299
2118.977,0.499229,3.83562,9.13737,26.668187,27.89827
2120.077,0.499695,3.83562,9.138271,26.683463,27.913546
2121.177,0.500229,3.83529,9.139173,26.698743,27.928826
2122.277,0.501161,3.83562,9.140075,26.714031,27.944114
2123.377,0.499897,3.83529,9.140977,26.729315,27.959398
2124.477,0.499164,3.83529,9.141878,26.744593,27.974676
2125.577,0.500563,3.83529,9.14278,26.759874,27.989957
2126.677,0.499897,3.83529,9.143681,26.775149,28.005232
2127.777,0.500097,3.83529,9.144582,26.790424,28.020507
2128.877,0.500164,3.83562,9.145484,26.805709,28.035792
2129.977,0.499559,3.83562,9.146384,26.820967,28.05105
2131.077,0.500295,3.83562,9.147285,26.836239,28.066322
2132.177,0.499829,3.83562,9.148187,26.851517,28.0816
2133.277,0.500297,3.83562,9.149088,26.866794,28.096877
2134.377,0.499431,3.83562,9.149989,26.882073,28.112156
2135.477,0.500229,3.83562,9.150891,26.897356,28.127439
2136.577,0.500563,3.83562,9.151793,26.912639,28.142722
2137.677,0.499631,3.83562,9.152694,26.927916,28.157999
2138.777,0.499897,3.83562,9.153595,26.94319,28.173273
2139.877,0.499629,3.83562,9.154497,26.958469,28.188552
2140.977,0.499761,3.83562,9.155398,26.973747,28.20383
2142.077,0.500561,3.83562,9.1563,26.989027,28.21911
2143.177,0.500563,3.83562,9.157201,27.004305,28.234388
2144.277,0.499295,3.83562,9.158102,27.019578,28.249661
2145.377,0.500097,3.83594,9.159004,27.03486,28.264943
2146.477,0.499961,3.83562,9.159905,27.050143,28.280226
2147.577,0.500763,3.83562,9.160806,27.065399,28.295482
2148.677,0.500098,3.83562,9.161707,27.080681,28.310764
2149.777,0.499898,3.83562,9.162609,27.09596,28.326043
2150.877,0.500227,3.83594,9.16351,27.111243,28.341326
2151.977,0.499763,3.83594,9.164412,27.126523,28.356606
2153.077,0.499295,3.83594,9.165314,27.141805,28.371888
2154.177,0.500963,3.83594,9.166215,27.15708,28.387163
2155.277,0.499295,3.83594,9.167117,27.172366,28.402449
2156.377,0.499897,3.83562,9.168018,27.187651,28.417734
2157.477,0.499895,3.83594,9.16892,27.202933,28.433016
2158.577,0.500163,3.83594,9.169821,27.218211,28.448294
2159.677,0.499829,3.83594,9.170723,27.233497,28.46358
2160.777,0.500897,3.83562,9.171625,27.248783,28.478866
2161.877,0.500293,3.83594,9.172527,27.264061,28.494144
2162.977,0.499361,3.83594,9.173428,27.279341,28.509424
2164.077,0.500493,3.83594,9.174329,27.294615,28.524698
2165.177,0.499498,3.83594,9.17523,27.30988,28.539963
2166.277,0.499761,3.83594,9.176131,27.325158,28.555241
2167.377,0.499695,3.83594,9.177033,27.340436,28.570519
2168.477,0.500895,3.83626,9.177934,27.355707,28.58579
2169.577,0.499363,3.83594,9.178835,27.370984,28.601067
2170.677,0.499563,3.83594,9.179736,27.386259,28.616342
2171.777,0.499829,3.83626,9.180638,27.401543,28.631626
2172.877,0.501227,3.83594,9.18154,27.416825,28.646908
2173.977,0.500029,3.83594,9.182441,27.4321,28.662183
2175.077,0.500761,3.83594,9.183342,27.447377,28.67746
2176.177,0.500095,3.83626,9.184243,27.46265,28.692733
2177.277,0.499031,3.83594,9.185145,27.477927,28.70801
2178.377,0.499763,3.83626,9.186046,27.493208,28.723291
2179.477,0.499363,3.83626,9.186948,27.508483,28.738566
2180.577,0.498763,3.83594,9.187849,27.523755,28.753838
2181.677,0.500161,3.83626,9.188749,27.539019,28.769102
2182.777,0.500029,3.83594,9.189651,27.554301,28.784384
2183.877,0.499497,3.83594,9.190552,27.56957,28.799653
2184.977,0.499295,3.83626,9.191453,27.584846,28.814929
2186.077,0.500497,3.83626,9.192355,27.60013,28.830213
2187.177,0.499963,3.83626,9.193256,27.615409,28.845492
2188.277,0.500563,3.83594,9.194157,27.630682,28.860765
2189.377,0.499629,3.83626,9.195059,27.645962,28.876045
2190.477,0.499695,3.83626,9.19596,27.661244,28.891327
2191.577,0.500032,3.83626,9.196862,27.676529,28.906612
2192.677,0.500497,3.83659,9.197764,27.691817,28.9219
2193.777,0.500698,3.83626,9.198666,27.707099,28.937182
2194.877,0.499829,3.83659,9.199567,27.722377,28.95246
2195.977,0.500627,3.83626,9.200469,27.737665,28.967748
2197.077,0.499761,3.83626,9.201371,27.752943,28.983026
2198.177,0.500695,3.83626,9.202272,27.768227,28.99831
2199.277,0.499831,3.83659,9.203173,27.783498,29.013581
2200.377,0.501229,3.83659,9.204075,27.798787,29.02887
2201.477,0.499697,3.83659,9.204977,27.814067,29.04415
2202.577,0.499295,3.83659,9.205879,27.829348,29.059431
2203.677,0.500564,3.83659,9.20678,27.844634,29.074717
2204.777,0.500897,3.83659,9.207682,27.859908,29.089991
2205.877,0.500361,3.83659,9.208583,27.875184,29.105267
2206.977,0.500161,3.83659,9.209484,27.890462,29.120545
2208.077,0.499963,3.83659,9.210386,27.905741,29.135824
2209.177,0.499963,3.83659,9.211287,27.921017,29.1511
2210.277,0.500429,3.83659,9.212188,27.936295,29.166378
2211.377,0.499364,3.83659,9.213089,27.951565,29.181648
2212.477,0.499763,3.83659,9.213991,27.966849,29.196932
2213.577,0.500763,3.83659,9.214892,27.982126,29.212209
2214.677,0.501163,3.83659,9.215794,27.997401,29.227484
2215.777,0.499829,3.83691,9.216695,28.012674,29.242757
2216.877,0.499429,3.83659,9.217595,28.027939,29.258022
2217.977,0.499963,3.83659,9.218497,28.043219,29.273302
2219.077,0.499563,3.83659,9.219399,28.058504,29.288587
2220.177,0.499297,3.83691,9.2203,28.073779,29.303862
2221.277,0.499297,3.83659,9.221201,28.089052,29.319135
2222.377,0.500097,3.83691,9.222103,28.104333,29.334416
2223.477,0.499695,3.83691,9.223004,28.119608,29.349691
2224.577,0.499166,3.83691,9.223905,28.134881,29.364964
2225.677,0.499297,3.83659,9.224806,28.15016,29.380243
2226.777,0.501431,3.83691,9.225708,28.16544,29.395523
2227.877,0.500431,3.83659,9.226609,28.180711,29.410794
2228.977,0.500695,3.83659,9.22751,28.195989,29.426072
2230.077,0.499429,3.83691,9.228411,28.211262,29.441345
2231.177,0.499295,3.83691,9.229313,28.22655,29.456633
2232.277,0.499831,3.83691,9.230215,28.241826,29.471909
2233.377,0.499231,3.83691,9.231116,28.257102,29.487185
2234.477,0.500031,3.83691,9.232017,28.272368,29.502451
2235.577,0.500431,3.83691,9.232918,28.287645,29.517728
2236.677,0.499029,3.83691,9.23382,28.302927,29.53301
2237.777,0.500027,3.83691,9.234721,28.318203,29.548286
2238.877,0.499897,3.83691,9.235623,28.333488,29.563571
2239.977,0.499959,3.83723,9.236524,28.34876,29.578843
2241.077,0.500563,3.83691,9.237426,28.364046,29.594129
2242.177,0.500097,3.83691,9.238327,28.379329,29.609412
2243.277,0.499563,3.83691,9.239229,28.394608,29.624691
2244.377,0.498629,3.83723,9.24013,28.409881,29.639964
2245.477,0.499497,3.83723,9.241032,28.425161,29.655244
2246.577,0.500563,3.83691,9.241933,28.440438,29.670521
2247.677,0.500429,3.83691,9.242834,28.45572,29.685803
2248.777,0.499961,3.83691,9.243736,28.470996,29.701079
2249.877,0.500293,3.83723,9.244637,28.486273,29.716356
2250.977,0.500027,3.83691,9.245539,28.501553,29.731636
2252.077,0.499361,3.83691,9.246439,28.516812,29.746895
2253.177,0.498761,3.83691,9.24734,28.532089,29.762172
2254.277,0.499629,3.83723,9.248242,28.547367,29.77745
2255.377,0.499429,3.83723,9.249143,28.562646,29.792729
2256.477,0.500431,3.83691,9.250045,28.577928,29.808011
