elapsedDistance,brakePosition,engineSpeed,torque
21408.85500252653,100.0,3366.22411,100.0
21409.354906957837,100.0,3339.254151,100.0
21409.85481138915,100.0,3312.122376,100.0
21410.35471582046,100.0,3284.824628,100.0
21410.854620251772,100.0,3257.356588,100.0
21411.354524683084,100.0,3229.71376,100.0
21411.854429114395,100.0,3201.891466,100.0
21412.354333545707,100.0,3173.88483,100.0
21412.85423797702,100.0,3145.688774,100.0
21413.35414240833,100.0,3117.297998,100.0
21413.854046839642,100.0,3088.706969,100.0
21414.35395127095,100.0,3059.909911,100.0
21414.853855702262,100.0,3030.900782,100.0
21415.353760133574,100.0,3001.673263,100.0
21415.853664564886,100.0,2972.220736,100.0
21416.353568996197,100.0,2942.536267,100.0
21416.85347342751,100.0,2912.612582,100.0
21417.35337785882,100.0,2882.442043,100.0
21417.853282290132,100.0,2852.016624,100.0
21418.353186721444,100.0,2821.327885,100.0
21418.853091152756,100.0,2790.366934,100.0
21419.352995584068,100.0,2759.1244,100.0
21419.852900015376,100.0,2727.590393,100.0
21420.352804446688,100.0,2695.754464,100.0
21420.852708878,100.0,2663.605557,100.0
21421.35261330931,100.0,2631.131964,100.0
21421.852517740623,100.0,2598.321264,100.0
21422.352422171934,100.0,2565.160266,100.0
21422.852326603246,100.0,2531.634936,100.0
21423.352231034558,100.0,2497.730325,100.0
21423.85213546587,100.0,2463.430478,100.0
21424.35203989718,100.0,2428.718343,100.0
21424.85194432849,100.0,2393.575655,100.0
21425.3518487598,100.0,2357.982819,100.0
21425.851753191113,100.0,2321.918768,100.0
21426.351657622425,100.0,2285.360802,100.0
21426.851562053736,100.0,2248.284408,100.0
21427.351466485048,100.0,2210.663051,100.0
21427.85137091636,100.0,2172.467929,100.0
21428.35127534767,100.0,2133.6677,100.0
21428.851179778983,100.0,2094.228151,100.0
21429.351084210295,100.0,2054.111818,100.0
21429.850988641603,100.0,2013.277541,100.0
21430.350893072915,100.0,1971.679926,100.0
21430.850797504227,100.0,1929.268716,100.0
21431.35070193554,100.0,1885.988029,100.0
21431.85060636685,100.0,1841.77543,100.0
21432.350510798162,100.0,1796.560813,100.0
21432.850415229474,100.0,1750.265003,100.0
21433.350319660785,0.0,1702.798033,100.0
21433.850224092097,0.0,1699.931057,100.0
21434.35012852341,0.0,1698.291749,100.0
21434.850032954717,0.0,1697.062408,100.0
21435.34993738603,0.0,1696.100983,100.0
21435.84984181734,0.0,1695.332363,100.0
21436.349746248652,0.0,1694.70937,100.0
21436.849650679964,0.0,1694.19964,100.0
21437.349555111276,0.0,1693.779733,100.0
21437.849459542587,0.0,1696.866798,100.0
21438.3493639739,0.0,1703.150906,100.0
21438.84926840521,0.0,1709.103061,100.0
21439.349172836522,0.0,1714.731287,100.0
21439.849077267834,0.0,1720.043767,100.0
21440.348981699142,0.0,1725.048859,100.0
21440.848886130454,0.0,1729.755109,100.0
21441.348790561766,0.0,1734.171274,100.0
21441.848694993078,0.0,1738.306325,100.0
21442.34859942439,0.0,1742.169458,100.0
21442.8485038557,0.0,1745.770102,100.0
21443.348408287013,0.0,1749.117913,100.0
21443.848312718324,0.0,1752.222775,100.0
21444.348217149636,0.0,1755.094789,100.0
21444.848121580948,0.0,1757.744253,100.0
21445.348026012256,0.0,1760.181645,100.0
21445.847930443568,0.0,1762.417587,100.0
21446.34783487488,0.0,1764.462815,100.0
21446.84773930619,0.0,1768.953678,100.0
21447.347643737503,0.0,1775.801434,100.0
21447.847548168815,0.0,1782.354038,100.0
21448.347452600126,0.0,1788.617388,100.0
21448.847357031438,0.0,1794.597438,100.0
21449.34726146275,0.0,1800.300204,100.0
21449.84716589406,0.0,1805.731781,100.0
21450.34707032537,0.0,1810.898351,100.0
21450.84697475668,0.0,1815.806193,100.0
21451.346879187993,0.0,1820.461691,100.0
21451.846783619305,0.0,1824.87134,100.0
21452.346688050617,0.0,1829.041756,100.0
21452.84659248193,0.0,1832.979676,100.0
21453.34649691324,0.0,1836.691966,100.0
21453.846401344552,0.0,1840.185617,100.0
21454.346305775864,0.0,1843.467749,100.0
21454.846210207175,0.0,1846.545601,100.0
21455.346114638483,0.0,1849.426533,100.0
21455.846019069795,0.0,1852.118013,100.0
21456.345923501107,0.0,1856.621307,100.0
21456.84582793242,0.0,1862.884722,100.0
21457.34573236373,0.0,1868.899981,100.0
21457.845636795042,0.0,1874.671822,100.0
21458.345541226354,0.0,1880.205022,100.0
21458.845445657666,0.0,1885.504401,100.0
21459.345350088977,0.0,1890.574827,100.0
21459.84525452029,0.0,1895.421226,100.0
21460.345158951597,0.0,1900.048585,100.0
21460.84506338291,0.0,1904.461954,100.0
21461.34496781422,0.0,1908.666453,100.0
21461.844872245532,0.0,1912.667274,100.0
21462.344776676844,0.0,1916.469681,100.0
21462.844681108156,0.0,1920.079014,100.0
21463.344585539468,0.0,1923.500689,100.0
21463.84448997078,0.0,1932.82089,100.0
21464.34439440209,0.0,1948.047582,100.0
21464.844298833403,0.0,1963.105045,100.0
21465.344203264714,0.0,1977.997031,100.0
21465.844107696023,0.0,1992.727142,100.0
21466.344012127334,0.0,2007.298835,100.0
21466.843916558646,0.0,2021.71543,100.0
21467.343820989958,0.0,2035.980119,100.0
21467.84372542127,0.0,2050.095975,100.0
21468.34362985258,0.0,2064.065954,100.0
21468.843534283893,0.0,2077.892902,100.0
21469.343438715205,0.0,2091.579564,100.0
21469.843343146516,0.0,2105.128586,100.0
21470.343247577828,0.0,2118.542521,100.0
21470.843152009136,0.0,2131.823834,100.0
21471.343056440448,0.0,2144.974904,100.0
21471.84296087176,0.0,2157.998032,100.0
21472.34286530307,0.0,2170.895443,100.0
21472.842769734383,0.0,2183.669287,100.0
21473.342674165695,0.0,2196.321646,100.0
21473.842578597007,0.0,2208.854537,100.0
21474.34248302832,0.0,2221.70935,100.0
21474.84238745963,0.0,2234.894162,100.0
21475.342291890942,0.0,2247.973535,100.0
21475.84219632225,0.0,2260.949365,100.0
21476.34210075356,0.0,2273.823493,100.0
21476.842005184873,0.0,2286.597701,100.0
21477.341909616185,0.0,2299.27372,100.0
21477.841814047497,0.0,2311.853229,100.0
21478.34171847881,0.0,2324.337859,100.0
21478.84162291012,0.0,2336.729193,100.0
21479.341527341432,0.0,2349.028771,100.0
21479.841431772744,0.0,2361.238086,100.0
21480.341336204056,0.0,2373.358594,100.0
21480.841240635364,0.0,2385.391708,100.0
21481.341145066675,0.0,2397.338804,100.0
21481.841049497987,0.0,2409.20122,100.0
21482.3409539293,0.0,2420.980261,100.0
21482.84085836061,0.0,2432.677194,100.0
21483.340762791922,0.0,2444.293256,100.0
21483.840667223234,0.0,2455.829652,100.0
21484.340571654546,0.0,2467.287554,100.0
21484.840476085858,0.0,2478.668109,100.0
21485.34038051717,0.0,2489.972431,100.0
21485.84028494848,0.0,2501.20161,100.0
21486.34018937979,0.0,2512.356706,100.0
21486.8400938111,0.0,2523.438757,100.0
21487.339998242413,0.0,2534.448774,100.0
21487.839902673724,0.0,2545.387746,100.0
21488.339807105036,0.0,2556.256636,100.0
21488.839711536348,0.0,2567.056388,100.0
21489.33961596766,0.0,2577.787921,100.0
21489.83952039897,0.0,2588.452137,100.0
21490.339424830283,0.0,2599.049914,100.0
21490.839329261595,100.0,2583.266118,100.0
21491.339233692903,100.0,2549.941019,100.0
21491.839138124215,100.0,2516.244901,100.0
21492.339042555526,100.0,2482.162367,100.0
21492.838946986838,100.0,2447.676975,100.0
21493.33885141815,100.0,2412.771135,100.0
21493.83875584946,100.0,2377.425994,100.0
21494.338660280773,100.0,2341.621303,100.0
21494.838564712085,100.0,2305.335274,100.0
21495.338469143397,100.0,2268.544406,100.0
21495.83837357471,100.0,2231.223291,100.0
21496.338278006016,100.0,2193.344395,100.0
21496.83818243733,100.0,2154.877797,100.0
21497.33808686864,100.0,2115.79089,100.0
21497.83799129995,100.0,2076.048034,100.0
21498.337895731263,100.0,2035.61014,100.0
21498.837800162575,100.0,1994.434192,100.0
21499.337704593887,100.0,1952.472669,100.0
21499.8376090252,100.0,1909.672855,100.0
21500.33751345651,100.0,1865.976009,100.0
21500.837417887822,100.0,1821.316359,100.0
21501.33732231913,100.0,1775.619858,100.0
21501.837226750442,100.0,1728.802656,100.0
21502.337131181754,100.0,1680.769179,100.0
21502.837035613065,100.0,1631.409698,100.0
21503.336940044377,100.0,1580.597204,100.0
21503.83684447569,100.0,1528.183345,100.0
21504.336748907,100.0,1473.993029,100.0
21504.836653338312,100.0,1417.817143,100.0
21505.336557769624,100.0,1359.402497,100.0
21505.836462200936,0.0,1298.437576,100.0
21506.336366632248,0.0,1295.828467,100.0
21506.836271063556,0.0,1294.853451,100.0
21507.336175494867,0.0,1294.262813,100.0
21507.83607992618,0.0,1293.885705,100.0
21508.33598435749,0.0,1293.638751,100.0
21508.835888788803,0.0,1293.474704,100.0
21509.335793220114,0.0,1293.364781,100.0
21509.835697651426,0.0,1293.290719,100.0
21510.335602082738,0.0,1293.240641,100.0
21510.83550651405,0.0,1293.206699,100.0
21511.33541094536,0.0,1305.397756,100.0
21511.83531537667,0.0,1329.371318,100.0
21512.33521980798,0.0,1352.790456,100.0
21512.835124239293,0.0,1375.681642,100.0
21513.335028670605,0.0,1398.068997,100.0
21513.834933101916,0.0,1419.974571,100.0
21514.334837533228,0.0,1441.418582,100.0
21514.83474196454,0.0,1462.419625,100.0
21515.33464639585,0.0,1482.994847,100.0
21515.834550827163,0.0,1503.1601,100.0
21516.334455258475,0.0,1522.930074,100.0
21516.834359689783,0.0,1542.318414,100.0
21517.334264121095,0.0,1561.337823,100.0
21517.834168552406,0.0,1580.000147,100.0
21518.33407298372,0.0,1598.316459,100.0
21518.83397741503,0.0,1616.297124,100.0
21519.33388184634,0.0,1633.951868,100.0
21519.833786277653,0.0,1651.289824,100.0
21520.333690708965,0.0,1668.319589,100.0
21520.833595140277,0.0,1685.049267,100.0
21521.33349957159,0.0,1701.486505,100.0
21521.833404002897,0.0,1717.638533,100.0
21522.33330843421,0.0,1733.512195,100.0
21522.83321286552,0.0,1749.113977,100.0
21523.333117296832,0.0,1764.450035,100.0
21523.833021728144,0.0,1779.526221,100.0
21524.332926159455,0.0,1794.348099,100.0
21524.832830590767,0.0,1808.920973,100.0
21525.33273502208,0.0,1823.249899,100.0
21525.83263945339,0.0,1837.339705,100.0
21526.332543884702,0.0,1851.195005,100.0
21526.83244831601,0.0,1864.820213,100.0
21527.332352747322,0.0,1878.21956,100.0
21527.832257178634,0.0,1891.397099,100.0
21528.332161609946,0.0,1904.356723,100.0
21528.832066041257,0.0,1917.102169,100.0
21529.33197047257,0.0,1929.637035,100.0
21529.83187490388,0.0,1941.964779,100.0
21530.331779335193,0.0,1954.088738,100.0
21530.831683766504,0.0,1966.012127,100.0
21531.331588197816,0.0,1977.738051,100.0
21531.831492629128,0.0,1989.26951,100.0
21532.331397060436,0.0,2000.609402,100.0
21532.831301491748,0.0,2011.760537,100.0
21533.33120592306,0.0,2022.725634,100.0
21533.83111035437,0.0,2033.507329,100.0
21534.331014785683,0.0,2044.108183,100.0
21534.830919216995,0.0,2054.530679,100.0
21535.330823648306,0.0,2064.777235,100.0
21535.830728079618,0.0,2074.8502,100.0
21536.33063251093,0.0,2084.751864,100.0
21536.83053694224,0.0,2094.484457,100.0
21537.33044137355,0.0,2104.050155,100.0
21537.83034580486,0.0,2113.45108,100.0
21538.330250236173,0.0,2122.689307,100.0
21538.830154667485,0.0,2131.766864,100.0
21539.330059098796,0.0,2140.685735,100.0
21539.82996353011,0.0,2149.447863,100.0
21540.32986796142,0.0,2158.055152,100.0
21540.82977239273,0.0,2166.509469,100.0
21541.329676824043,0.0,2174.812646,100.0
21541.829581255355,0.0,2182.966485,100.0
21542.329485686663,0.0,2193.735782,100.0
21542.829390117975,100.0,2174.476353,100.0
21543.329294549287,100.0,2135.70853,100.0
21543.8291989806,100.0,2096.303249,100.0
21544.32910341191,100.0,2056.223228,100.0
21544.829007843222,100.0,2015.427509,100.0
21545.328912274534,100.0,1973.870938,100.0
21545.828816705845,100.0,1931.503527,100.0
21546.328721137157,100.0,1888.269708,100.0
21546.82862556847,100.0,1844.107417,100.0
21547.328529999777,100.0,1798.946977,100.0
21547.82843443109,100.0,1752.709728,100.0
21548.3283388624,100.0,1705.306314,100.0
21548.828243293712,100.0,1656.634531,100.0
21549.328147725024,100.0,1606.576583,100.0
21549.828052156336,0.0,1579.190849,100.0
21550.327956587647,0.0,1586.728655,100.0
21550.82786101896,0.0,1598.28332,100.0
21551.32776545027,0.0,1611.805617,100.0
21551.827669881583,0.0,1626.465304,100.0
21552.327574312894,0.0,1641.824653,100.0
21552.827478744202,0.0,1657.62395,100.0
21553.327383175514,0.0,1673.697649,100.0
21553.827287606826,0.0,1689.829352,100.0
21554.327192038138,0.0,1705.662458,100.0
21554.82709646945,0.0,1721.203878,100.0
21555.32700090076,0.0,1736.460165,100.0
21555.826905332073,0.0,1751.437537,100.0
21556.326809763385,0.0,1766.141908,100.0
21556.826714194696,0.0,1780.578904,100.0
21557.326618626008,0.0,1794.753887,100.0
21557.826523057316,0.0,1808.671976,100.0
21558.326427488628,0.0,1822.338058,100.0
21558.82633191994,0.0,1835.756809,100.0
21559.32623635125,0.0,1848.932707,100.0
21559.826140782563,0.0,1865.634532,100.0
21560.326045213875,0.0,1882.152285,100.0
21560.825949645186,0.0,1898.490876,100.0
21561.3258540765,0.0,1914.654996,100.0
21561.82575850781,0.0,1930.649127,100.0
21562.32566293912,0.0,1946.477557,100.0
21562.82556737043,0.0,1962.144392,100.0
21563.32547180174,0.0,1977.653566,100.0
21563.825376233053,0.0,1993.008852,100.0
21564.325280664365,0.0,2008.213868,100.0
21564.825185095677,0.0,2023.272092,100.0
21565.32508952699,0.0,2038.186862,100.0
21565.8249939583,0.0,2052.961389,100.0
21566.324898389612,0.0,2067.598764,100.0
21566.824802820924,0.0,2082.10196,100.0
21567.324707252235,0.0,2096.473842,100.0
21567.824611683543,0.0,2110.717171,100.0
21568.324516114855,0.0,2124.834611,100.0
21568.824420546167,0.0,2138.82873,100.0
21569.32432497748,0.0,2152.702009,100.0
21569.82422940879,0.0,2166.456843,100.0
21570.324133840102,0.0,2180.095547,100.0
21570.824038271414,0.0,2193.620359,100.0
21571.323942702726,0.0,2207.033445,100.0
21571.823847134037,0.0,2220.336898,100.0
21572.32375156535,0.0,2233.532748,100.0
21572.82365599666,0.0,2246.622958,100.0
21573.32356042797,0.0,2259.609432,100.0
21573.82346485928,0.0,2272.494015,100.0
21574.323369290592,0.0,2285.278497,100.0
21574.823273721904,0.0,2297.964612,100.0
21575.323178153216,0.0,2310.554046,100.0
21575.823082584528,0.0,2323.048434,100.0
21576.32298701584,0.0,2335.449365,100.0
21576.82289144715,0.0,2347.758381,100.0
21577.322795878463,0.0,2359.976982,100.0
21577.822700309775,0.0,2372.106627,100.0
21578.322604741083,0.0,2384.148733,100.0
21578.822509172394,0.0,2396.10468,100.0
21579.322413603706,0.0,2407.975811,100.0
21579.822318035018,0.0,2419.763432,100.0
21580.32222246633,0.0,2431.468816,100.0
21580.82212689764,0.0,2443.093202,100.0
21581.322031328953,0.0,2454.637798,100.0
21581.821935760265,0.0,2466.103782,100.0
21582.321840191576,100.0,2441.991607,100.0
21582.82174462289,100.0,2407.015172,100.0
21583.321649054196,100.0,2371.596221,100.0
21583.821553485508,100.0,2335.714262,100.0
21584.32145791682,100.0,2299.34724,100.0
21584.82136234813,100.0,2262.471354,100.0
21585.321266779443,100.0,2225.060867,100.0
21585.821171210755,100.0,2187.087871,100.0
21586.321075642067,100.0,2148.522027,100.0
21586.82098007338,100.0,2109.330257,100.0
21587.32088450469,100.0,2069.476385,100.0
21587.820788936002,100.0,2028.920717,100.0
21588.32069336731,100.0,1987.619541,100.0
21588.82059779862,0.0,1964.860355,100.0
21589.320502229933,0.0,1962.567083,100.0
21589.820406661245,0.0,1960.784326,100.0
21590.320311092557,0.0,1959.319206,100.0
21590.82021552387,0.0,1958.085079,100.0
21591.32011995518,0.0,1957.030183,100.0
21591.820024386492,0.0,1956.119552,100.0
21592.319928817804,20.8739565,1950.735479,100.0
21592.819833249116,26.37527936,1938.478513,100.0
21593.319737680424,0.0,1924.060095,100.0
21593.819642111735,0.0,1920.443869,100.0
21594.319546543047,0.0,1918.204048,100.0
21594.81945097436,0.0,1916.481936,100.0
21595.31935540567,0.0,1915.079633,100.0
21595.819259836982,0.0,1913.90836,100.0
21596.319164268294,0.0,1912.915207,100.0
21596.819068699606,0.0,1912.064524,100.0
21597.318973130918,0.0,1911.330539,100.0
21597.81887756223,0.0,1910.693742,100.0
21598.31878199354,0.0,1910.138883,100.0
21598.81868642485,0.0,1909.653752,100.0
21599.31859085616,0.0,1909.228397,100.0
21599.818495287473,0.0,1908.854589,100.0
21600.318399718784,0.0,1908.525446,100.0
21600.818304150096,0.0,1908.235157,100.0
21601.318208581408,0.0,1907.978782,100.0
21601.81811301272,0.0,1907.752088,100.0
21602.31801744403,0.0,1907.551436,100.0
21602.817921875343,0.0,1907.373676,100.0
21603.317826306655,0.0,1907.216077,100.0
21603.817730737963,0.0,1908.631399,100.0
21604.317635169275,0.0,1911.474957,100.0
21604.817539600586,0.0,1914.148858,100.0
21605.317444031898,0.0,1916.65929,100.0
21605.81734846321,0.0,1919.012496,100.0
21606.31725289452,0.0,1921.214761,100.0
21606.817157325833,0.0,1923.272398,100.0
21607.317061757145,0.0,1925.191736,100.0
21607.816966188457,0.0,1926.979103,100.0
21608.31687061977,0.0,1928.640809,100.0
21608.816775051077,0.0,1930.183123,100.0
21609.31667948239,0.0,1931.612259,100.0
21609.8165839137,0.0,1932.934355,100.0
21610.31648834501,0.0,1934.155449,100.0
21610.816392776323,0.0,1935.281462,100.0
21611.316297207635,0.0,1936.318181,100.0
21611.816201638947,29.83412038,1926.755798,100.0
21612.31610607026,34.72177766,1910.930323,100.0
21612.81601050157,39.35359758,1893.085919,100.0
21613.315914932882,0.0,1881.61772,100.0
21613.81581936419,0.0,1878.63032,100.0
21614.315723795502,0.0,1876.742872,100.0
21614.815628226814,0.0,1875.252893,100.0
21615.315532658125,0.0,1874.032312,100.0
21615.815437089437,0.0,1873.012558,100.0
21616.31534152075,0.0,1872.149872,100.0
21616.81524595206,0.0,1871.413676,100.0
21617.315150383372,0.0,1870.781377,100.0
21617.815054814684,0.0,1870.235631,100.0
21618.314959245996,0.0,1869.762762,100.0
21618.814863677308,0.0,1869.351759,100.0
21619.314768108616,0.0,1868.993617,100.0
21619.814672539927,0.0,1868.680879,100.0
21620.31457697124,0.0,1868.407308,100.0
21620.81448140255,0.0,1868.167642,100.0
21621.314385833863,0.0,1867.957416,100.0
21621.814290265174,0.0,1867.772814,100.0
21622.314194696486,0.0,1875.959359,100.0
21622.814099127798,0.0,1892.364792,100.0
21623.31400355911,0.0,1908.594013,100.0
21623.81390799042,0.0,1924.651583,100.0
21624.31381242173,0.0,1940.541861,100.0
21624.81371685304,0.0,1956.269019,100.0
21625.313621284353,0.0,1971.837057,100.0
21625.813525715665,0.0,1987.249804,100.0
21626.313430146976,0.0,2002.510939,100.0
21626.813334578288,0.0,2017.623989,100.0
21627.3132390096,100.0,1980.739123,100.0
21627.81314344091,0.0,1957.914143,100.0
21628.313047872223,0.0,1955.629174,100.0
21628.812952303535,0.0,1953.855848,100.0
21629.312856734843,0.0,1952.400515,100.0
21629.812761166155,0.0,1951.176198,100.0
21630.312665597467,0.0,1950.130961,100.0
21630.81257002878,0.0,1949.229728,100.0
21631.31247446009,0.0,1948.447074,100.0
21631.8123788914,0.0,1947.7637,100.0
21632.312283322713,0.0,1947.164472,100.0
21632.812187754025,0.0,1946.637235,100.0
21633.312092185337,0.0,1946.172047,100.0
21633.81199661665,0.0,1945.760659,100.0
21634.311901047957,0.0,1945.396142,100.0
21634.81180547927,0.0,1945.072627,100.0
21635.31170991058,0.0,1944.785099,100.0
21635.811614341892,0.0,1944.529249,100.0
21636.311518773204,0.0,1944.301349,100.0
21636.811423204515,0.0,1944.098164,100.0
21637.311327635827,0.0,1951.870931,100.0
21637.81123206714,0.0,1967.483237,100.0
21638.31113649845,0.0,1982.939194,100.0
21638.811040929762,0.0,1998.242521,100.0
21639.31094536107,0.0,2013.396788,100.0
21639.810849792382,0.0,2028.405422,100.0
21640.310754223694,0.0,2043.271718,100.0
21640.810658655006,0.0,2057.998845,100.0
21641.310563086317,0.0,2072.589853,100.0
21641.81046751763,0.0,2087.047677,100.0
21642.31037194894,0.0,2101.375146,100.0
21642.810276380253,0.0,2115.574987,100.0
21643.310180811564,0.0,2129.64983,100.0
21643.810085242876,0.0,2143.602213,100.0
21644.309989674188,0.0,2157.434587,100.0
21644.809894105496,0.0,2171.149319,100.0
21645.309798536808,0.0,2184.748698,100.0
21645.80970296812,100.0,2154.617909,100.0
21646.30960739943,0.0,2133.308402,100.0
21646.809511830743,0.0,2130.81905,100.0
21647.309416262055,0.0,2128.813005,100.0
21647.809320693366,0.0,2127.114722,100.0
21648.309225124678,0.0,2125.645032,100.0
21648.80912955599,0.0,2124.356325,100.0
21649.3090339873,0.0,2123.21618,100.0
21649.80893841861,0.0,2122.200876,100.0
21650.30884284992,0.0,2121.292223,100.0
21650.808747281233,0.0,2120.475803,100.0
21651.308651712545,0.0,2119.739903,100.0
21651.808556143857,0.0,2119.074824,100.0
21652.30846057517,0.0,2118.472412,100.0
21652.80836500648,0.0,2117.925733,100.0
21653.30826943779,0.0,2117.428824,100.0
21653.808173869103,0.0,2116.976522,100.0
21654.308078300415,0.0,2116.564316,100.0
21654.807982731723,0.0,2116.18825,100.0
21655.307887163035,0.0,2115.844829,100.0
21655.807791594347,0.0,2115.530957,100.0
21656.30769602566,0.0,2115.243877,100.0
21656.80760045697,0.0,2114.981127,100.0
21657.307504888282,0.0,2114.740501,100.0
21657.807409319594,0.0,2114.52002,100.0
21658.307313750905,0.0,2121.47475,100.0
21658.807218182217,0.0,2135.498089,100.0
21659.30712261353,0.0,2149.400003,100.0
21659.807027044837,0.0,2163.182907,100.0
21660.30693147615,0.0,2176.849136,100.0
21660.80683590746,0.0,2190.400946,100.0
21661.306740338772,0.0,2203.840518,100.0
21661.806644770084,0.0,2217.169964,100.0
21662.306549201396,100.0,2211.763067,100.0
21662.806453632707,100.0,2173.585029,100.0
21663.30635806402,100.0,2134.802833,100.0
21663.80626249533,100.0,2095.382353,100.0
21664.306166926643,100.0,2055.286227,100.0
21664.806071357954,100.0,2014.473408,100.0
21665.305975789262,100.0,1972.898634,100.0
21665.805880220574,0.0,1930.5118,100.0
21666.305784651886,0.0,1927.490371,100.0
21666.805689083198,0.0,1925.538155,100.0
21667.30559351451,0.0,1923.979138,100.0
21667.80549794582,0.0,1922.688782,100.0
21668.305402377133,0.0,1921.600247,100.0
21668.805306808445,0.0,1920.670746,100.0
21669.305211239756,0.0,1919.870273,100.0
21669.805115671068,0.0,1919.176569,100.0
21670.305020102376,0.0,1918.572477,100.0
21670.804924533688,0.0,1918.044403,100.0
21671.304828965,0.0,1917.581352,100.0
21671.80473339631,0.0,1917.174285,100.0
21672.304637827623,0.0,1916.815676,100.0
21672.804542258935,0.0,1916.499196,100.0
21673.304446690247,0.0,1916.219475,100.0
21673.80435112156,0.0,1915.971924,100.0
21674.30425555287,0.0,1915.752603,100.0
21674.80415998418,0.0,1915.558107,100.0
21675.30406441549,0.0,1915.385484,100.0
21675.8039688468,0.0,1915.232163,100.0
21676.303873278113,0.0,1915.095901,100.0
21676.803777709425,0.0,1914.974734,100.0
21677.303682140737,0.0,1914.866937,100.0
21677.80358657205,0.0,1914.770994,100.0
21678.30349100336,0.0,1914.68557,100.0
21678.803395434672,0.0,1930.679382,100.0
21679.303299865984,0.0,1946.507501,100.0
21679.803204297295,0.0,1962.174032,100.0
21680.303108728604,100.0,1943.392315,100.0
21680.803013159915,100.0,1900.405831,100.0
21681.302917591227,100.0,1856.508879,100.0
21681.80282202254,100.0,1811.634031,100.0
21682.30272645385,0.0,1765.705283,100.0
21682.802630885162,0.0,1762.796644,100.0
21683.302535316474,0.0,1761.06779,100.0
21683.802439747786,0.0,1759.74523,100.0
21684.302344179097,0.0,1758.692003,100.0
21684.80224861041,0.0,1757.83531,100.0
21685.30215304172,0.0,1757.129129,100.0
21685.80205747303,0.0,1756.541642,100.0
21686.30196190434,0.0,1756.049615,100.0
21686.801866335652,0.0,1755.635445,100.0
21687.301770766964,0.0,1755.285436,100.0
21687.801675198276,0.0,1754.988726,100.0
21688.301579629588,0.0,1754.736566,100.0
21688.8014840609,0.0,1754.521828,100.0
21689.30138849221,0.0,1754.338651,100.0
21689.801292923523,0.0,1754.18218,100.0
21690.301197354835,0.0,1754.048366,100.0
21690.801101786143,0.0,1753.933817,100.0
21691.301006217454,0.0,1753.835679,100.0
21691.800910648766,0.0,1753.751543,100.0
21692.300815080078,0.0,1762.64708,100.0
21692.80071951139,0.0,1780.349659,100.0
21693.3006239427,0.0,1797.839795,100.0
21693.800528374013,0.0,1815.123751,100.0
21694.300432805325,0.0,1832.207481,100.0
21694.800337236637,0.0,1849.09665,100.0
21695.30024166795,0.0,1865.796653,100.0
21695.800146099256,0.0,1882.312634,100.0
21696.300050530568,0.0,1898.6495,100.0
21696.79995496188,100.0,1899.977254,100.0
21697.29985939319,100.0,1856.070996,100.0
21697.799763824503,100.0,1811.186135,100.0
21698.299668255815,100.0,1765.246578,100.0
21698.799572687127,34.8631678,1718.166033,100.0
21699.29947711844,34.7124318,1699.202618,100.0
21699.79938154975,34.51602775,1680.137972,100.0
21700.299285981062,34.26208315,1660.99037,100.0
21700.79919041237,33.93475862,1641.784767,100.0
21701.29909484368,33.51249897,1622.555217,100.0
21701.798999274994,32.96524333,1603.348398,100.0
21702.298903706305,32.24974788,1584.228889,100.0
21702.798808137617,31.30122794,1565.287438,100.0
21703.29871256893,30.01710052,1546.654594,100.0
21703.79861700024,28.22137791,1528.525031,100.0
21704.298521431552,25.57133985,1511.206079,100.0
21704.798425862864,21.22228467,1495.23439,100.0
21705.298330294176,10.89215232,1481.786034,100.0
21705.798234725484,0.0,1475.398824,100.0
21706.298139156796,0.0,1472.677433,100.0
21706.798043588107,0.0,1471.388956,100.0
21707.29794801942,0.0,1470.51123,100.0
21707.79785245073,0.0,1469.883527,100.0
21708.297756882042,0.0,1469.423416,100.0
21708.797661313354,0.0,1469.081115,100.0
21709.297565744666,0.0,1468.82398,100.0
21709.797470175978,0.0,1468.62953,100.0
21710.29737460729,0.0,1468.481786,100.0
21710.7972790386,0.0,1468.369144,100.0
21711.29718346991,0.0,1479.32572,100.0
21711.79708790122,0.0,1501.052304,100.0
21712.296992332533,0.0,1522.421097,100.0
21712.796896763844,0.0,1543.447205,100.0
21713.296801195156,0.0,1564.144676,100.0
21713.796705626468,0.0,1584.526603,100.0
21714.29661005778,0.0,1604.605213,100.0
21714.79651448909,0.0,1624.391945,100.0
21715.296418920403,0.0,1643.89752,100.0
21715.796323351715,0.0,1663.132003,100.0
21716.296227783023,0.0,1682.104857,100.0
21716.796132214335,0.0,1700.824996,100.0
21717.296036645646,0.0,1719.300823,100.0
21717.795941076958,0.0,1737.540277,100.0
21718.29584550827,0.0,1755.550863,100.0
21718.79574993958,0.0,1773.339689,100.0
21719.295654370893,0.0,1790.913491,100.0
21719.795558802205,0.0,1808.278662,100.0
21720.295463233517,0.0,1818.596192,100.0
21720.79536766483,100.0,1827.142676,100.0
21721.295272096137,100.0,1844.089185,100.0
21721.79517652745,100.0,1860.844949,100.0
21722.29508095876,100.0,1877.415186,100.0
21722.79498539007,100.0,1893.80487,100.0
21723.294889821384,100.0,1910.018754,100.0
21723.794794252695,100.0,1926.061379,100.0
21724.294698684007,100.0,1941.937088,100.0
21724.79460311532,100.0,1957.650038,100.0
